title,address,city,state,zipcode,price,date_sold,readable_date_sold,bedrooms,bathrooms,living_area,lot_size,year_built,home_type,home_status,finished_SqFt,total_rooms,neighborhood,zpid
345000,34 Charter St APT 5B,Boston,MA,02113,345000,1536346800000,9/7/18,1,1,417,417,1899,CONDO,RECENTLY_SOLD,417,3,North End,59163751
560000,15 Durant St,Boston,MA,02132,560000,1536346800000,9/7/18,3,2,1359,3159,1940,SINGLE_FAMILY,RECENTLY_SOLD,1359,7,West Roxbury,59159101
340000,142 Kenrick St APT 8,Boston,MA,02135,340000,1536346800000,9/7/18,2,1,646,646,1975,CONDO,RECENTLY_SOLD,646,5,Brighton,59097272
216000,624 Hyde Park Ave APT C5,Boston,MA,02131,216000,1536346800000,9/7/18,2,1,708,708,1963,CONDO,RECENTLY_SOLD,708,4,Roslindale,59141587
449000,11 Holiday St,Boston,MA,02122,449000,1536332400000,9/7/18,6,2,2013,3484,1915,SINGLE_FAMILY,RECENTLY_SOLD,2013,9,South Dorchester,59107389
570000,97 Condor St,Boston,MA,02128,570000,1536332400000,9/7/18,4,2,2632,3687,1890,MULTI_FAMILY,RECENTLY_SOLD,2632,10,East Boston,59121810
430000,1 Dove St,Boston,MA,02125,430000,1536332400000,9/7/18,3,2.5,1494,1953,2002,CONDO,RECENTLY_SOLD,1494,6,Roxbury,63712127
675000,255 Beacon St APT 3,Boston,MA,02116,675000,1536303600000,9/7/18,1,1,724,724,1939,CONDO,RECENTLY_SOLD,724,3,Back Bay,59212763
625000,63 Melcher St,Boston,MA,02210,625000,1536303600000,9/7/18,1,1,531,7006,1916,MULTI_FAMILY,RECENTLY_SOLD,531,,South Boston,120937094
1065000,192 W Brookline St # 2,Boston,MA,02118,1065000,1536303600000,9/7/18,2,1.5,1280,1280,1865,CONDO,RECENTLY_SOLD,1280,5,South End,59182775
520000,80 Marion St,Boston,MA,02128,520000,1536303600000,9/7/18,3,1,2986,1258,1900,MULTI_FAMILY,RECENTLY_SOLD,2986,11,East Boston,59123912
785000,27 Anderson St APT 8,Boston,MA,02114,785000,1536303600000,9/7/18,2,1,708,708,1930,CONDO,RECENTLY_SOLD,708,4,Beacon Hill,59173831
991000,39 South St,Boston,MA,02130,991000,1536303600000,9/7/18,5,2,2484,2613,1910,SINGLE_FAMILY,RECENTLY_SOLD,1060,11,Jamaica Plain,59131184
950000,28 Harvard St # 2,Boston,MA,02129,950000,1536303600000,9/7/18,2,1,1096,1306,1900,TOWNHOUSE,RECENTLY_SOLD,1096,4,Charlestown,59099285
1100000,5 Mark St,Boston,MA,02130,1100000,1483689600000,1/6/17,9,4,3179,2178,1900,MULTI_FAMILY,SOLD,3179,15,Jamaica Plain,59131392
710000,11 Crestview Rd,Boston,MA,02131,710000,1532674800000,7/27/18,3,4,2400,2475,2005,CONDO,RECENTLY_SOLD,2400,7,Roslindale,71493964
2180000,57 Orchard St,Boston,MA,02130,2180000,1503601200000,8/24/17,6,4,4863,17859,1905,SINGLE_FAMILY,SOLD,4863,14,Jamaica Plain,59131188
985000,29 Greenough Ave # 2,Boston,MA,02130,985000,1481266800000,12/9/16,4,4,2397,26571,1896,CONDO,SOLD,2397,8,Jamaica Plain,59131131
995000,29 Belmont St,Boston,MA,02129,995000,1456988400000,3/3/16,3,4,1950,1742,2004,SINGLE_FAMILY,SOLD,1950,7,Charlestown,71331501
627500,32 Arlington St,Boston,MA,02116,627500,1480492800000,11/30/16,6,4,3148,6037,1875,MULTI_FAMILY,SOLD,3148,12,Hyde Park,59126538
546000,709 Metropolitan Ave,Boston,MA,02136,546000,1470380400000,8/5/16,6,4,2682,8382,1910,MULTI_FAMILY,SOLD,2682,10,Hyde Park,59126418
476000,57 Fairmount St #A,Boston,MA,02124,476000,1532556000000,7/25/18,6,4,2682,6098,1920,MULTI_FAMILY,RECENTLY_SOLD,2682,12,South Dorchester,59114991
419000,245 Huntington Ave,Boston,MA,02115,419000,1489777200000,3/17/17,6,4,1320,9147,1950,SINGLE_FAMILY,SOLD,1320,9,Hyde Park,59125447
2310000,38 Concord Sq # 1,Boston,MA,02118,2310000,1471330800000,8/16/16,3,4,2270,2270,1865,CONDO,SOLD,2270,6,South End,63711288
690000,137 Eutaw St,Boston,MA,02128,690000,1463050800000,5/12/16,6,4,3351,2178,1900,MULTI_FAMILY,SOLD,3351,12,East Boston,59124147
576500,66-68 Adams St # 2,Boston,MA,02122,576500,1483131600000,12/30/16,5,4,2800,2178,1880,CONDO,SOLD,2800,10,South Dorchester,63709573
585000,167 Lexington St,Boston,MA,02128,585000,1456815600000,3/1/16,8,4,4864,2613,1900,CONDO,SOLD,4864,23,East Boston,59124052
$3.00M,67 Saint Botolph St APT 1,Boston,MA,02116,2999000,1502962200000,8/17/17,3,2.5,2311,999999,2018,CONDO,FOR_SALE,2311,,Back Bay,2119552002
649100,50 Liberty Dr,Boston,MA,02210,649100,1530514800000,7/2/18,1,1.5,1839,25904,2018,APARTMENT,RECENTLY_SOLD,1839,4,South Boston,239893175
899000,19 Haverford St,Boston,MA,02130,899000,1527706800000,5/30/18,3,2.5,1600,2295,2018,SINGLE_FAMILY,RECENTLY_SOLD,1600,,Jamaica Plain,239892400
799900,183 D St,Boston,MA,02127,799900,1535094000000,8/24/18,2,2,1147,1430,2018,CONDO,RECENTLY_SOLD,1147,4,South Boston,59152977
600000,213 E Eagle St,Boston,MA,02128,600000,1475334000000,10/1/16,3,2,1189,6098,2018,CONDO,SOLD,1189,10,East Boston,59121941
2250000,16 Boardman St,Boston,MA,02128,2250000,1495765800000,5/26/17,1,1,760,12632,2018,CONDO,SOLD,760,9,East Boston,59122225
1075000,17 Sammett Ave,Roslindale,MA,02131,1075000,1527804000000,5/31/18,4,4,3436,7177,2018,SINGLE_FAMILY,RECENTLY_SOLD,3436,,Roslindale,2089272965
680000,10 Enterprise #2,Dorchester,MA,02125,680000,1522350000000,3/29/18,2,2,1209,1500,2018,CONDO,RECENTLY_SOLD,1209,5,North Dorchester,2090380324
750000,54 Dedham St,Boston,MA,02136,750000,1528484400000,6/8/18,3,2.5,2385,9147,2017,SINGLE_FAMILY,RECENTLY_SOLD,2385,6,Hyde Park,59128128
753000,21 Sylvester Rd,Boston,MA,02122,753000,1533150000000,8/1/18,3,3.5,2348,4791,2017,SINGLE_FAMILY,RECENTLY_SOLD,2348,,South Dorchester,247150435
495000,51 River St,Boston,MA,02126,495000,1516885200000,1/25/18,3,2.5,1485,12284,2017,CONDO,RECENTLY_SOLD,1485,,Mattapan,123851097
1075000,1650 Columbia Rd # 1,Boston,MA,02127,1075000,1504094400000,8/30/17,3,3,2145,6301,2017,CONDO,SOLD,2145,7,South Boston,2096432914
2425000,666 Massachusetts Ave,Boston,MA,02118,2425000,1467273600000,6/30/16,2,2,5335,1742,2017,CONDO,SOLD,5335,,South End,2100270405
800000,3 Castle Ct,Boston,MA,02128,800000,1489579200000,3/15/17,2,3,1500,3049,2017,CONDO,SOLD,1500,5,East Boston,59121141
920000,46 Woodward St,Boston,MA,02127,920000,1522998000000,4/6/18,4,3,2050,2178,2017,CONDO,RECENTLY_SOLD,2050,9,South Boston,59152854
500000,9 Jeffries St,Boston,MA,02128,500000,1477393200000,10/25/16,2,2,1300,3420,2017,CONDO,SOLD,1300,6,East Boston,59121125
150000,23 Woodward St APT 1,Boston,MA,02127,150000,1464332400000,5/27/16,3,2.5,1200,1306,2017,MULTI_FAMILY,SOLD,1200,5,South Boston,71332483
1070000,1650 Columbia Rd # 3,Boston,MA,02127,1070000,1513342800000,12/15/17,3,2,1315,6301,2017,CONDO,RECENTLY_SOLD,1315,5,South Boston,2096432567
985000,584 E 3rd St,Boston,MA,02127,985000,1505217600000,9/12/17,5,2,11950,6048,2017,APARTMENT,SOLD,905,,South Boston,2095620698
925000,1650 Columbia Rd # 2,Boston,MA,02127,925000,1503082800000,8/18/17,3,2,1315,6301,2017,CONDO,SOLD,1315,,South Boston,2096432712
830000,891 E 1st St,Boston,MA,02127,830000,1531724400000,7/16/18,3,3,2127,3497,2017,CONDO,RECENTLY_SOLD,2127,5,South Boston,59151917
480000,20 Senator Bolling Cir,Boston,MA,02124,480000,1521140400000,3/15/18,3,2.5,1800,6969,2017,SINGLE_FAMILY,RECENTLY_SOLD,1800,,Mattapan,123844365
550000,14 Geneva St # 1,Boston,MA,02128,550000,1513238400000,12/14/17,2,2,1200,1200,2017,CONDO,RECENTLY_SOLD,1200,,East Boston,2093406582
532240,29 Senator Bolling Cir,Boston,MA,02124,532240,1525374000000,5/3/18,3,2.5,3000,6969,2017,SINGLE_FAMILY,RECENTLY_SOLD,3000,,Mattapan,123848281
2550000,10 Gloucester St,Boston,MA,02115,2550000,1525158000000,5/1/18,3,3,1791,1403,2017,CONDO,RECENTLY_SOLD,1791,14,Back Bay,59169862
699000,175 W 7th St # 3,Boston,MA,02127,699000,1498824000000,6/30/17,2,1,900,9999,2017,APARTMENT,SOLD,900,,South Boston,2099094683
999000,9 Shepard St,Brighton,MA,02135,999000,1478847600000,11/11/16,3,1,2500,9147,2017,APARTMENT,SOLD,2500,,Brighton,2106291454
1200000,9 Shepard St,Boston,MA,02135,1200000,1528441200000,6/8/18,4,4,2500,8712,2017,SINGLE_FAMILY,RECENTLY_SOLD,2500,,Brighton,59094651
1040000,604 Weld St,Boston,MA,02132,1040000,1495785600000,5/26/17,4,2.5,2360,7840,2017,SINGLE_FAMILY,SOLD,2360,7,West Roxbury,239892546
530000,175 W 7th St # 2,South Boston,MA,02127,530000,1498118400000,6/22/17,2,1,760,9999,2017,CONDO,SOLD,760,,South Boston,2094986428
569000,175 W 7th St # 1,South Boston,MA,02127,569000,1504008000000,8/29/17,2,1,730,9999,2017,CONDO,SOLD,730,,South Boston,2094986490
929000,328 Savin Hill Ave,Boston,MA,02125,929000,1498809600000,6/30/17,2,3,1631,5594,2017,TOWNHOUSE,SOLD,1631,7,North Dorchester,59114469
949000,87 Forbes St,Boston,MA,02130,949000,1513008000000,12/11/17,3,3,1638,3049,2017,SINGLE_FAMILY,RECENTLY_SOLD,1638,,Jamaica Plain,2098003486
597000,6 Draper Rd,Boston,MA,02136,597000,1480597200000,12/1/16,4,3,2302,5227,2016,SINGLE_FAMILY,SOLD,2302,8,Hyde Park,59109959
705000,46 Birchwood St,Boston,MA,02132,705000,1497528000000,6/15/17,4,3,2700,10018,2016,SINGLE_FAMILY,SOLD,2128,7,West Roxbury,239893288
592500,6 Ernest Ave,Boston,MA,02136,592500,1488268800000,2/28/17,4,3,2326,4809,2016,SINGLE_FAMILY,SOLD,2326,8,Hyde Park,246886480
615000,17 Danny Rd,Boston,MA,02136,615000,1476774000000,10/18/16,4,3,2000,4000,2016,SINGLE_FAMILY,SOLD,2000,7,Hyde Park,59129191
540000,1 Walsh Pl,Boston,MA,02109,540000,1480492800000,11/30/16,1,1,562,9999,2016,CONDO,SOLD,562,3,North End,2097658982
580000,23 Downer Ave # 3,Dorchester,MA,02125,580000,1474354800000,9/20/16,2,2,1275,4285,2016,CONDO,SOLD,1275,5,North Dorchester,247150444
620000,178 Brooks St,Boston,MA,02128,620000,1452672000000,1/13/16,8,3,2700,2000,2016,MULTI_FAMILY,SOLD,2700,14,East Boston,59123886
3250000,1 Franklin St # 3810,Boston,MA,02110,3250000,1474657200000,9/23/16,2,3,1745,1745,2016,CONDO,SOLD,1745,4,Downtown Crossing,246886860
890000,778 E 5th St # 2,Boston,MA,02127,890000,1520236800000,3/5/18,2,3,1377,1159,2016,CONDO,RECENTLY_SOLD,1377,4,South Boston,247150245
1030000,271 Gold St,Boston,MA,02127,1030000,1499428800000,7/7/17,4,3,2100,1742,2016,CONDO,SOLD,2100,7,South Boston,59149606
$1.25M,43 Arborview Rd,Boston,MA,02130,1249000,1453359600000,1/21/16,3,4,2325,6098,2016,SINGLE_FAMILY,PENDING,2325,6,Jamaica Plain,59135824
1000000,28 Woodward St,Boston,MA,02127,1000000,1529092800000,6/15/18,3,3,1953,2260,2016,CONDO,RECENTLY_SOLD,1953,7,South Boston,59152860
452000,121 Tremont St APT 217,Boston,MA,02135,452000,1536303600000,9/7/18,2,1,975,475,1964,CONDO,RECENTLY_SOLD,975,4,Brighton,59096873
570000,1021 Dorchester Ave # 3,Boston,MA,02125,570000,1536260400000,9/6/18,4,2,1351,999999,1905,CONDO,RECENTLY_SOLD,1351,6,North Dorchester,71496782
479275,141 Chiswick Rd APT 1,Boston,MA,02135,479275,1536260400000,9/6/18,2,1,1123,1123,1920,CONDO,RECENTLY_SOLD,1123,4,Brighton,59090236
675000,22 Barnard Pl,Boston,MA,02127,675000,1536260400000,9/6/18,2,2,1200,1306,1984,SINGLE_FAMILY,RECENTLY_SOLD,1200,4,South Boston,59152489
710000,54 Carolina Ave # 2,Boston,MA,02130,710000,1536260400000,9/6/18,4,3,2489,2489,1897,CONDO,RECENTLY_SOLD,2489,9,Jamaica Plain,67396228
589000,345 Belgrade Ave # R11,Boston,MA,02131,589000,1536260400000,9/6/18,2,2,1482,1264,2013,CONDO,RECENTLY_SOLD,1482,5,Roslindale,123846432
363000,4 N Bennet Ct,Boston,MA,02113,363000,1536217200000,9/6/18,1,1,310,310,1899,CONDO,RECENTLY_SOLD,310,2,North End,71546640
435000,242 S Huntington Ave APT 8,Boston,MA,02130,435000,1536217200000,9/6/18,1,1,555,555,1935,CONDO,RECENTLY_SOLD,555,3,Jamaica Plain,59168447
455000,3 Guernsey St # 1,Boston,MA,02131,455000,1536217200000,9/6/18,2,1,1180,1180,1915,CONDO,RECENTLY_SOLD,1180,5,Roslindale,190072279
765000,7 Tuckerman St # 1,Boston,MA,02127,765000,1536217200000,9/6/18,4,3,1783,1783,1900,MULTI_FAMILY,RECENTLY_SOLD,1783,5,South Boston,123848919
595000,45 Lamson St,Boston,MA,02128,595000,1536217200000,9/6/18,3,3,1444,1306,1900,MULTI_FAMILY,RECENTLY_SOLD,1444,9,East Boston,59121148
441230,56 Commonwealth Ave APT 55,Boston,MA,02116,441230,1536174000000,9/5/18,0,1,335,435,1850,CONDO,RECENTLY_SOLD,335,2,Back Bay,59176403
402500,27 Laurel St,Boston,MA,02119,402500,1536174000000,9/5/18,3,2,1770,3712,1900,SINGLE_FAMILY,RECENTLY_SOLD,1770,7,Roxbury,59186545
659000,5 Semont Rd,Boston,MA,02124,659000,1536174000000,9/5/18,6,3,2934,3049,1910,MULTI_FAMILY,RECENTLY_SOLD,2934,13,South Dorchester,59110782
473014,14 Weybosset St,Boston,MA,02136,473014,1480453200000,11/29/16,3,2.5,1800,5227,2016,SINGLE_FAMILY,SOLD,1798,5,Hyde Park,123517173
994000,5 Franklin St,Boston,MA,02129,994000,1475202600000,9/30/16,2,2,1555,1634,2016,CONDO,SOLD,1555,,Charlestown,59100510
799000,129 Gardner St,Boston,MA,02132,799000,1487059200000,2/14/17,4,3,2800,6969,2016,SINGLE_FAMILY,SOLD,2800,,West Roxbury,2096677074
870000,1650 Commonwealth Ave,Boston,MA,02135,870000,1524812400000,4/27/18,2,2,49000,19847,2016,MULTI_FAMILY,RECENTLY_SOLD,49000,,Brighton,247099552
294000,17 Trull St,Boston,MA,02125,294000,1493146800000,4/25/17,4,3,3418,4600,2016,MULTI_FAMILY,SOLD,3418,10,North Dorchester,247099720
425000,10 Ware St,Boston,MA,02125,425000,1491591600000,4/7/17,6,3,3650,5276,2016,MULTI_FAMILY,SOLD,3650,12,North Dorchester,247099721
450000,56 Edson St,Boston,MA,02124,450000,1508180400000,10/16/17,3,1.5,1118,4032,2016,SINGLE_FAMILY,SOLD,1118,6,South Dorchester,247099731
405000,54 Edson St,Boston,MA,02124,405000,1506711600000,9/29/17,3,2.5,1579,3890,2016,SINGLE_FAMILY,SOLD,1579,6,South Dorchester,247099732
505000,9 Porter St,Boston,MA,02130,505000,1466751600000,6/24/16,2,2,926,2033,2016,CONDO,SOLD,926,8,Jamaica Plain,59133327
610000,44 Winton St,Boston,MA,02131,610000,1490097600000,3/21/17,3,3,2000,6969,2016,SINGLE_FAMILY,SOLD,2000,,Roslindale,2096562314
717000,2 Cheriton Rd,Boston,MA,02132,717000,1479283200000,11/16/16,4,2.5,2500,6534,2016,SINGLE_FAMILY,SOLD,2531,7,West Roxbury,246887224
649000,111 B St # 2,Boston,MA,02127,649000,1464937200000,6/3/16,2,2,1125,4356,2016,CONDO,SOLD,1129,4,South Boston,247150075
393000,214 E Eagle St,Boston,MA,02128,393000,1491332400000,4/4/17,2,1,868,2187,2016,TOWNHOUSE,SOLD,872,,East Boston,2091166759
626000,250 Meridian Street #UNIT # 213,Boston,MA,02128,626000,1480402800000,11/29/16,2,2,1044,1644,2016,CONDO,SOLD,1044,5,East Boston,2096353411
2652500,28 Mount Vernon St APT 1,Beacon Hill,MA,02114,2652500,1496304000000,6/1/17,3,2.5,2147,1258,2016,CONDO,SOLD,2147,4,Beacon Hill,113413339
3075000,529 E 4th St,Boston,MA,02127,3075000,1470985200000,8/12/16,6,6,2290,2178,2016,MULTI_FAMILY,SOLD,2988,15,South Boston,190055680
1285000,430 W Roxbury Pkwy,Boston,MA,02132,1285000,1485743400000,1/30/17,4,4,3100,11400,2016,SINGLE_FAMILY,SOLD,3100,,West Roxbury,2096319455
2595000,1 Franklin St UNIT 4705,Boston,MA,02110,2595000,1469444400000,7/25/16,2,2,1566,30149,2016,CONDO,SOLD,1566,,Downtown Crossing,123846231
532500,23 Downer Ave,Boston,MA,02125,532500,1466751600000,6/24/16,2,3,1585,4214,2016,CONDO,SOLD,1585,5,North Dorchester,59108964
620000,89 Brookley Rd # 3,Jamaica Plain,MA,02130,620000,1472194800000,8/26/16,3,2,1375,5526,2016,MULTI_FAMILY,SOLD,1375,6,Jamaica Plain,2101982861
795000,27 Beryl St,Boston,MA,02131,795000,1493121600000,4/25/17,3,2.5,2060,4356,2016,SINGLE_FAMILY,SOLD,2060,8,Roslindale,59143885
935000,87 Searle Rd,Boston,MA,02132,935000,1496689200000,6/5/17,4,2.5,2788,6270,2016,SINGLE_FAMILY,SOLD,2788,10,West Roxbury,246886485
640000,49 Leyden St,Boston,MA,02128,640000,1534489200000,8/17/18,3,2.5,7020,4297,2016,APARTMENT,RECENTLY_SOLD,7020,,East Boston,59120423
659000,111 B St # 3,Boston,MA,02127,659000,1465196400000,6/6/16,2,2,1072,4356,2016,CONDO,SOLD,1072,4,South Boston,247150074
592000,50 Norton St,Hyde Park,MA,02136,592000,1452772800000,1/14/16,4,2.5,2875,4791,2015,SINGLE_FAMILY,SOLD,2875,,Hyde Park,2099983142
3656,300 Harrison Ave,Boston,MA,02118,3656,1465714800000,6/12/16,2,1,715,206795,2015,MULTI_FAMILY,SOLD,715,,South End,123514352
910000,183 Kenrick St,Boston,MA,02135,910000,1457074800000,3/4/16,4,3,2822,6098,2015,SINGLE_FAMILY,SOLD,2822,9,Brighton,59097844
590000,35 Wyvern St,Roslindale,MA,02131,590000,1449820800000,12/11/15,3,3,1491,5051,2015,TOWNHOUSE,SOLD,1491,6,Jamaica Plain,59141521
963500,603 E 6th St # 1,Boston,MA,02127,963500,1463711400000,5/20/16,3,2.5,2018,3920,2015,CONDO,SOLD,2018,6,South Boston,239893276
887500,8 Covington St # 1,Boston,MA,02127,887500,1536174000000,9/5/18,3,2,1787,1787,1911,CONDO,RECENTLY_SOLD,1787,6,South Boston,90137052
880000,143 W Brookline St APT 202,Boston,MA,02118,880000,1536174000000,9/5/18,2,1.5,926,926,1989,CONDO,RECENTLY_SOLD,926,4,South End,59183951
419000,156 Porter St APT 205,Boston,MA,02128,419000,1536159600000,9/5/18,1,1,864,801,1910,CONDO,RECENTLY_SOLD,864,2,East Boston,71489950
699000,227 Centre St,Boston,MA,02124,699000,1536130800000,9/5/18,6,3,3771,2625,1905,MULTI_FAMILY,RECENTLY_SOLD,3771,15,South Dorchester,59108107
625000,156 Falcon St,Boston,MA,02128,625000,1536130800000,9/5/18,11,3,3321,2187,1901,MULTI_FAMILY,RECENTLY_SOLD,3321,15,East Boston,59122008
620000,31 Massachusetts Ave APT 11,Boston,MA,02115,620000,1536130800000,9/5/18,1,1,625,625,1869,CONDO,RECENTLY_SOLD,625,3,Back Bay,59178543
925000,4 Charlesgate E APT 704,Boston,MA,02215,925000,1536130800000,9/5/18,1,1,935,935,1910,CONDO,RECENTLY_SOLD,935,4,Back Bay,59167768
1250000,42 Union Ave,Boston,MA,02130,1250000,1536130800000,9/5/18,3,2.5,2596,3580,1910,CONDO,RECENTLY_SOLD,2596,7,Jamaica Plain,103864917
1150000,390 Commonwealth Ave APT 210,Boston,MA,02215,1150000,1536130800000,9/5/18,2,1.5,1026,1026,1986,CONDO,RECENTLY_SOLD,1026,4,Back Bay,59167590
699000,660 Massachusetts Ave # 1,Boston,MA,02118,699000,1536130800000,9/5/18,2,1,1030,680,1905,CONDO,RECENTLY_SOLD,1030,3,South End,59183768
300000,330 Summit Ave UNIT 103,Boston,MA,02135,300000,1536130800000,9/5/18,0,1,352,352,1910,CONDO,RECENTLY_SOLD,352,2,Brighton,71496715
430000,15 Whipple Ave APT 5,Boston,MA,02131,430000,1536087600000,9/4/18,2,2,925,925,2007,CONDO,RECENTLY_SOLD,925,4,Roslindale,81859654
505000,16 Wellsmere Rd,Boston,MA,02131,505000,1536087600000,9/4/18,3,1.5,1666,6534,1925,SINGLE_FAMILY,RECENTLY_SOLD,1666,8,Roslindale,59144488
530000,130 Anawan Ave,Boston,MA,02132,530000,1536087600000,9/4/18,4,1.5,1733,2613,1925,SINGLE_FAMILY,RECENTLY_SOLD,1733,8,West Roxbury,59156099
380000,261 Beacon St APT 32,Boston,MA,02116,380000,1536087600000,9/4/18,0,1,258,258,1889,CONDO,RECENTLY_SOLD,258,2,Back Bay,59170781
425000,39 Englewood Ave APT 10,Boston,MA,02135,425000,1536087600000,9/4/18,1,1,750,750,1960,CONDO,RECENTLY_SOLD,750,3,Brighton,59093563
660000,126 Elm St,Boston,MA,02129,660000,1451356200000,12/29/15,4,3,1516,2038,2015,SINGLE_FAMILY,SOLD,1516,,Charlestown,59099675
635000,170 West Broadway,Boston,MA,02127,635000,1521226800000,3/16/18,1,1,698,13304,2015,APARTMENT,RECENTLY_SOLD,698,,South Boston,239892503
315000,159 Almont St,Boston,MA,02126,315000,1459249200000,3/29/16,3,1,1326,189747360,1950,SINGLE_FAMILY,SOLD,1326,6,Mattapan,59137561
460000,42 8th St APT 2305,Boston,MA,02129,460000,1462431600000,5/5/16,1,1,687,100000000,1899,APARTMENT,SOLD,687,3,Charlestown,67396186
1319000,500 Atlantic Ave UNIT 21L,Boston,MA,02210,1319000,1488816000000,3/6/17,2,2,1257,100000000,2008,CONDO,SOLD,1257,4,Downtown,81858784
405000,37 Wachusett St # 3,Boston,MA,02130,405000,1484031600000,1/10/17,3,1,894,100000000,1905,CONDO,SOLD,894,5,Jamaica Plain,67096266
892000,3 Avery St UNIT 605,Boston,MA,02111,892000,1504785600000,9/7/17,2,2,1270,100000000,2004,CONDO,SOLD,1270,4,Chinatown,71546508
2900,4 Bucknam St # 3,Roxbury Crossing,MA,02120,2900,1484550000000,1/16/17,4,1,1050,100000000,1910,APARTMENT,SOLD,1050,,Jamaica Plain,2126747487
285000,145 Englewood Ave APT 41,Boston,MA,02135,285000,1522609200000,4/1/18,0,1,400,100000000,1930,MULTI_FAMILY,RECENTLY_SOLD,400,2,Brighton,59094210
660000,150 Staniford St APT 905,Boston,MA,02114,660000,1521572400000,3/20/18,2,2,1033,100000000,1997,MULTI_FAMILY,RECENTLY_SOLD,1033,,West End,2131329884
466500,156 Porter St APT 232,Boston,MA,02128,466500,1494874800000,5/15/17,2,1,864,100000000,1910,CONDO,SOLD,864,2,East Boston,71489762
797000,313 Beacon St APT 13,Boston,MA,02116,797000,1473301800000,9/8/16,1,1,722,100000000,1880,CONDO,SOLD,722,3,Back Bay,59170214
899500,66 Waltham St APT 42,Boston,MA,02118,899500,1450184400000,12/15/15,2,1,941,100000000,1900,CONDO,SOLD,941,5,South End,59182376
1600000,2 Avery St APT 31G,Boston,MA,02111,1600000,1527663600000,5/30/18,2,2,1257,100000000,1999,CONDO,RECENTLY_SOLD,1257,4,Chinatown,61319932
1795000,1313 Washington St APT 606,Boston,MA,02118,1795000,1462156200000,5/2/16,2,2,1819,99999999,2002,CONDO,SOLD,1819,3,South End,63042275
420000,14 Ardale St # 1,Roslindale,MA,02131,420000,1531508400000,7/13/18,2,1,929,99999816,1890,CONDO,RECENTLY_SOLD,929,,Roslindale,2138366100
420000,14 Ardale St # 1,Boston,MA,02131,420000,1531508400000,7/13/18,2,1,929,9999,1890,CONDO,RECENTLY_SOLD,929,4,Roslindale,63041634
165000,5 Sutton St APT 2B,Boston,MA,02126,165000,1504180800000,8/31/17,3,1,835,99996336,1920,CONDO,SOLD,835,5,Mattapan,87793944
605000,8 Paris St,Boston,MA,02128,605000,1504249200000,9/1/17,5,2.5,1812,39204000,1900,MULTI_FAMILY,SOLD,1812,8,East Boston,59121530
485000,261 W 2nd St # 3,Boston,MA,02127,485000,1454068800000,1/29/16,2,1,708,37949472,1905,CONDO,SOLD,708,4,South Boston,87794165
270000,113 Sumner St # 54,Boston,MA,02128,270000,1508439600000,10/19/17,1,1,657,37949472,2004,CONDO,RECENTLY_SOLD,657,3,East Boston,71489684
510000,123 King St APT 2,Boston,MA,02122,510000,1527836400000,6/1/18,2,1,967,37949472,1905,CONDO,RECENTLY_SOLD,967,5,South Dorchester,87797020
405000,32 King St,Dorchester,MA,02122,405000,1481007600000,12/6/16,2,1,833,37949472,1890,CONDO,SOLD,833,,South Dorchester,2136534660
447000,188 Gold St # 3,Boston,MA,02127,447000,1493856000000,5/4/17,1,1,667,37949468,1890,CONDO,SOLD,667,3,South Boston,90137322
585000,300 Commercial St APT 312,Boston,MA,02109,585000,1527750000000,5/31/18,1,1,642,18974736,1900,CONDO,RECENTLY_SOLD,642,3,North End,59164474
4000,424 Massachusetts Ave APT 202,Boston,MA,02118,4000,1535828400000,9/1/18,2,2,1184,9999999,2005,MULTI_FAMILY,RECENTLY_SOLD,1184,4,Back Bay,71505082
1308000,402 Marlborough St APT 2,Boston,MA,02115,1308000,1510329600000,11/10/17,2,2,1018,9999999,1899,CONDO,RECENTLY_SOLD,1018,5,Back Bay,59188487
880000,184 Commonwealth Ave # 10,Boston,MA,02116,880000,1463727600000,5/20/16,2,2,1033,9999999,1880,CONDO,SOLD,1033,4,Back Bay,59176633
195000,1810 Dorchester Ave APT 5,Boston,MA,02124,195000,1474959600000,9/27/16,1,1,510,9999999,1905,APARTMENT,SOLD,510,3,South Dorchester,81854007
435000,12 Stoneholm St APT 406,Boston,MA,02115,435000,1497945600000,6/20/17,1,1,352,9999999,2006,CONDO,SOLD,352,3,Fenway,81858059
295000,15 Juliette St # 3,Boston,MA,02122,295000,1450422000000,12/18/15,2,2,1000,9999999,1910,CONDO,SOLD,1000,5,South Dorchester,87797107
